index,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
1854,34,management,married,professional.course,no,unknown,yes,telephone,mar,thu,4916,40,5,3,success,-2.7606158775170333,94.66269884537303,-47.52205651772235,4.58486380152888,5228.1
1855,70,admin.,married,professional.course,unknown,unknown,unknown,cellular,sep,wed,2222,8,21,4,nonexistent,-0.5016433699667164,93.09640700657066,-39.474090664655684,3.2900490130899227,5076.2
1856,39,self-employed,divorced,basic.9y,unknown,no,no,telephone,sep,mon,4686,37,9,2,nonexistent,0.9564641776556688,94.2661297789747,-40.021230254042145,1.6765069673709299,5195.8
1857,42,student,single,university.degree,unknown,unknown,yes,cellular,jul,mon,4002,43,20,5,success,1.2301045229926717,92.84174669671545,-39.52640328567616,4.903389647620984,5228.1
1858,18,services,unknown,illiterate,unknown,no,unknown,telephone,may,wed,4470,24,5,6,failure,-1.7371530177676695,92.46014186564167,-47.75819632203604,1.4572847190171885,5023.5
1859,17,technician,single,illiterate,unknown,yes,unknown,telephone,apr,mon,4837,48,4,4,failure,-1.5573260484119575,93.66013267946686,-28.266125066473286,4.9922349188838515,5228.1
1860,28,admin.,single,basic.4y,yes,yes,unknown,cellular,jun,wed,3919,43,7,0,failure,-3.359986108445852,94.31129612266643,-46.33027170582073,2.96846623177547,5008.7
1861,72,student,divorced,high.school,unknown,no,unknown,telephone,jun,mon,3291,18,18,0,failure,-2.5436997338059473,93.76148535794135,-29.95286357128595,2.885023170820364,5191.0
1862,42,housemaid,single,professional.course,no,unknown,no,cellular,dec,mon,2301,23,0,6,failure,0.46436530887786187,93.49230229815673,-47.850302463564546,3.285450300593748,5076.2
1863,28,entrepreneur,divorced,high.school,no,no,no,telephone,oct,tue,1995,20,4,1,nonexistent,-3.060587612865773,92.7720129030612,-27.24328835601952,3.660333231927693,5195.8
1864,56,unemployed,divorced,professional.course,no,unknown,unknown,telephone,apr,mon,1487,41,15,4,nonexistent,-1.0283783463347649,94.39716495091999,-49.69960844284076,4.920410374141741,5228.1
1865,55,admin.,single,illiterate,unknown,yes,no,telephone,may,mon,3754,9,27,1,failure,-2.9278189662590757,94.47605886329777,-34.834958939938815,3.3845922616413624,5008.7
1866,18,unemployed,married,high.school,unknown,yes,yes,cellular,jun,fri,3080,9,14,6,failure,-1.4385984960982037,93.30357838116136,-41.74219695813815,2.1370941400555012,5008.7
1867,31,blue-collar,divorced,university.degree,unknown,yes,no,cellular,nov,wed,3401,7,7,3,failure,0.7847857672727483,94.71279748615777,-45.26763479061468,1.6427945213607815,5023.5
1868,43,management,single,illiterate,yes,no,yes,cellular,oct,wed,3333,25,19,4,failure,-2.033761628776502,92.51542379666834,-34.20982057657775,2.9445507550937995,5176.3
1869,34,management,married,illiterate,unknown,unknown,no,cellular,dec,tue,2058,30,21,0,success,0.28637374214115097,94.12322579474181,-36.24098273298275,4.9829886924932145,4963.6
1870,25,entrepreneur,unknown,illiterate,yes,yes,yes,telephone,dec,tue,797,15,27,0,success,-1.6296714273025625,93.50860439071829,-50.46951725024506,1.6948261536688904,5023.5
1871,35,housemaid,married,basic.4y,no,yes,yes,telephone,may,thu,4676,7,0,6,nonexistent,-3.230331043772285,92.94630532497922,-38.066248745680525,1.5160457367767854,5195.8
1872,51,technician,unknown,illiterate,no,no,no,telephone,dec,tue,366,22,11,1,nonexistent,-0.06876559378099323,93.52537382888117,-48.82495136470391,0.8619590914977422,5017.5
1873,69,housemaid,unknown,basic.4y,no,unknown,yes,telephone,jun,thu,832,33,0,2,success,-1.5540083012722885,94.27432425067956,-31.893756739725944,3.800369364583687,5195.8
1874,35,self-employed,married,basic.4y,no,unknown,no,cellular,aug,wed,4348,28,16,6,success,0.009046250427687141,92.91972374405356,-41.17559699404427,3.838802377898396,4991.6
1875,69,unemployed,married,basic.4y,unknown,yes,no,cellular,sep,tue,599,47,16,5,failure,0.5997503043009553,93.99403983340694,-36.73208534197178,3.350764170752897,5017.5
1876,77,management,single,university.degree,no,yes,yes,cellular,sep,wed,4453,13,5,6,failure,-2.296174426298066,93.29708781739063,-49.19284279082589,2.8260525926789395,5076.2
1877,30,technician,married,basic.4y,no,unknown,unknown,telephone,nov,wed,185,17,10,5,nonexistent,-1.1167670521099957,94.3069480140079,-45.11998772993397,2.14582218239874,5076.2
1878,42,housemaid,married,basic.6y,no,unknown,yes,telephone,oct,wed,3028,47,22,3,failure,0.8626577766876617,93.7319139593176,-38.02979926050066,4.711649884444486,5008.7
1879,69,student,single,basic.6y,unknown,yes,yes,cellular,jun,mon,2226,13,0,2,success,-0.6820675621512335,94.39663838663205,-46.51580252913019,3.8981231854665808,5017.5
1880,28,student,married,high.school,yes,unknown,unknown,cellular,apr,fri,507,44,12,2,failure,1.3122675251468494,94.68776462375322,-35.333056769555405,0.7090445625222812,4991.6
1881,35,blue-collar,unknown,basic.9y,yes,no,yes,telephone,nov,mon,4260,30,3,5,nonexistent,-2.8447190678904595,94.10968638181023,-34.44733887315988,3.4646142744156436,5191.0
1882,69,management,unknown,university.degree,unknown,yes,no,cellular,aug,wed,700,2,6,5,nonexistent,-2.1590882153515243,93.63091700109892,-44.29870467359212,4.375717592115618,5195.8
1883,25,services,unknown,basic.6y,unknown,yes,unknown,telephone,jun,fri,4714,25,17,2,success,-2.9375060000971778,93.10576900250037,-34.23971018737012,2.239110895133157,5076.2
1884,75,unemployed,unknown,illiterate,no,unknown,yes,telephone,jul,wed,1056,33,1,0,failure,1.0881790077006062,93.67140519354494,-40.5766124154556,2.1369246954310688,5191.0
1885,67,unemployed,divorced,basic.9y,yes,unknown,no,cellular,dec,wed,4650,14,23,0,failure,-1.3201965667119064,93.18609068375255,-34.50853793222697,2.7708391741017917,5023.5
1886,36,unemployed,unknown,basic.6y,unknown,yes,yes,cellular,dec,tue,2471,21,23,4,nonexistent,-1.2568177892074548,93.94190910936028,-30.881199773740466,1.3388976622403013,5099.1
1887,66,retired,married,university.degree,yes,unknown,yes,telephone,may,mon,4992,5,6,5,failure,0.7481906748372817,93.01032628585013,-50.7181647768659,2.726980695668773,4963.6
1888,62,self-employed,single,basic.6y,no,unknown,unknown,telephone,oct,mon,3264,23,15,5,success,0.22363366872213541,94.73547087875026,-27.191773382194857,4.6617797837805925,4991.6
1889,38,services,divorced,illiterate,yes,yes,yes,cellular,jun,fri,4209,27,13,5,failure,-3.0314087507912744,94.78218501949125,-36.71782782428161,3.0543318906875774,5191.0
1890,59,unemployed,single,basic.9y,unknown,no,yes,telephone,aug,tue,230,39,6,6,success,-2.575553808576084,94.73185633798437,-38.32702437209771,1.8706081456552308,5228.1
1891,72,housemaid,single,high.school,no,no,no,cellular,apr,wed,1551,29,18,5,success,0.24724222426050302,94.50709347916121,-46.13586710580611,4.663265999955356,5023.5
1892,49,admin.,single,illiterate,yes,yes,no,telephone,jul,tue,4770,33,25,5,failure,1.3975214222591004,94.30286444462992,-42.74405039215235,4.370684351423772,5008.7
1893,67,services,unknown,professional.course,yes,no,yes,telephone,oct,wed,20,45,16,3,failure,-0.3055257034222856,94.78802099471828,-31.213477545649024,2.075056913155438,5099.1
1894,79,admin.,divorced,university.degree,yes,yes,yes,cellular,may,mon,2700,41,2,5,success,-2.1006511068325064,93.94847780547263,-46.1402641711514,3.826632614589302,5191.0
1895,38,entrepreneur,unknown,basic.9y,unknown,yes,yes,cellular,aug,wed,20,29,26,6,nonexistent,0.5744776216386525,93.25851707218159,-50.25276304603326,4.301918760420247,5191.0
1896,36,admin.,single,basic.6y,no,yes,no,telephone,jul,wed,1089,30,16,0,failure,0.878128943043746,94.50010763636648,-38.821071472219764,5.0203513692859065,5008.7
1897,47,self-employed,unknown,basic.4y,no,yes,no,cellular,apr,wed,189,25,7,3,failure,0.39895698627981213,93.91070195599413,-39.988421026107034,2.7543700890771587,5195.8
1898,44,admin.,married,basic.9y,no,unknown,unknown,telephone,sep,tue,1696,18,9,5,success,-3.139327980854578,94.21936894353573,-36.6228324196573,1.8623248791531841,5195.8
1899,62,housemaid,divorced,university.degree,unknown,yes,yes,cellular,may,wed,1219,30,16,2,failure,1.252520929463905,94.03705341416584,-45.712246185609104,1.717819456960063,5228.1
1900,69,management,unknown,basic.9y,no,no,unknown,cellular,apr,wed,2460,39,25,5,failure,1.2289962695906511,93.6808814015769,-39.85605016059506,3.145620270335317,5176.3
1901,44,student,married,basic.4y,yes,unknown,yes,telephone,mar,wed,2852,35,15,6,success,-0.8299320307869023,92.35306844610851,-45.9939767550958,3.2687668626334125,5195.8
1902,76,entrepreneur,unknown,basic.4y,no,unknown,yes,telephone,oct,wed,4283,9,8,0,success,1.1781517698582298,92.60571949768433,-36.59024010828898,4.527317359883359,5228.1
1903,25,retired,married,university.degree,unknown,no,unknown,cellular,jun,fri,3627,27,3,1,success,0.8073953198360493,92.59667055453093,-43.86804089120233,3.2562980081894333,5076.2
1904,40,services,divorced,university.degree,yes,yes,yes,telephone,jul,fri,1248,27,27,3,failure,0.024832481637524495,92.55062581792298,-33.95269613417113,0.9542268352926965,5099.1
1905,62,student,single,high.school,unknown,no,no,cellular,nov,wed,1859,36,9,5,nonexistent,-3.0802876177585707,94.40987981497058,-30.649385280779004,1.5005087577949596,5017.5
1906,21,management,divorced,illiterate,no,unknown,yes,cellular,aug,tue,4500,17,12,3,failure,-3.1052477915134085,94.32306627561692,-31.794144691032315,1.3968072051967628,5228.1
1907,59,blue-collar,divorced,professional.course,unknown,yes,unknown,telephone,jun,wed,3932,6,25,2,success,-1.3738378749690021,93.266532121809,-35.14620960555571,3.0718902295284143,5099.1
1908,47,management,unknown,high.school,unknown,unknown,unknown,cellular,may,fri,3849,34,10,1,nonexistent,-2.874465050431982,93.1863646369756,-37.27516494741049,0.8402468450033338,5023.5
1909,57,admin.,unknown,university.degree,unknown,no,yes,cellular,jul,fri,446,13,22,6,failure,-0.3416470420880904,93.33040855424804,-49.37166855801074,4.665056750945082,4963.6
1910,65,technician,married,university.degree,unknown,unknown,unknown,cellular,nov,mon,2769,2,24,1,failure,-0.6196120369326712,93.55454795107295,-47.671276718329835,3.144191431438926,5228.1
1911,55,management,single,university.degree,unknown,unknown,no,telephone,mar,thu,3918,3,16,6,success,-0.10294129621965764,94.443311043113,-34.75540387390265,0.900232778767019,5008.7
1912,59,services,divorced,basic.9y,no,no,yes,telephone,nov,wed,3059,43,27,1,failure,-0.5003654156132109,94.1903623424316,-35.999932051719,1.4403486817026219,5017.5
1913,56,management,unknown,university.degree,yes,no,no,telephone,mar,thu,2323,36,11,1,success,0.27656328616596104,93.1934273645936,-30.671653266319215,2.5292042165161797,5017.5
1914,36,self-employed,single,basic.4y,no,no,unknown,cellular,sep,fri,4276,6,9,5,success,1.2691537288226482,94.67717303363614,-48.78945157031052,1.6820418343678818,5228.1
1915,75,self-employed,single,professional.course,unknown,yes,yes,cellular,sep,thu,2256,45,8,4,success,-2.113847836422436,94.3589401247228,-40.07241264744249,3.4830179621325863,5076.2
1916,46,management,unknown,professional.course,no,no,unknown,telephone,mar,mon,1938,19,19,2,failure,-2.205442277915067,94.2541504123561,-42.75510878688239,1.8199539795329693,4991.6
1917,25,blue-collar,divorced,university.degree,yes,yes,unknown,telephone,aug,tue,468,42,14,2,success,-0.9162446562078861,92.30955532829108,-29.71360687393193,1.4353553308309717,5176.3
1918,77,admin.,unknown,basic.4y,unknown,yes,unknown,cellular,jun,fri,3962,39,26,4,failure,-0.20304578913750193,93.85514116851606,-41.37540381948501,3.2997342657588704,5191.0
1919,75,entrepreneur,unknown,high.school,no,unknown,unknown,cellular,apr,fri,2401,37,2,2,failure,-0.18868578461338137,93.1122571103609,-40.094156860840506,4.623370833581013,5228.1
1920,52,management,married,professional.course,unknown,no,yes,telephone,apr,tue,272,37,27,0,nonexistent,1.09649600390012,93.37600383561318,-36.11868287311963,1.1228426967941285,5008.7
1921,66,management,married,basic.9y,yes,yes,no,telephone,jun,wed,1673,18,24,4,nonexistent,-0.054385623159391994,92.83729792888532,-39.852407640795434,3.836443250290526,5228.1
1922,65,housemaid,divorced,university.degree,no,unknown,no,telephone,may,thu,649,4,14,1,nonexistent,0.674320937333968,94.63596076018551,-27.017642312520927,3.064005613946596,4991.6
1923,33,student,divorced,basic.4y,unknown,no,unknown,cellular,may,tue,985,22,14,5,nonexistent,-3.3476028421135906,92.71736922762251,-27.652879595381645,3.432265460779031,5017.5
1924,74,student,unknown,high.school,yes,yes,yes,cellular,nov,fri,4893,13,13,4,nonexistent,0.430234215111128,93.3018804442171,-34.34712436816352,4.072671860468912,5176.3
1925,22,housemaid,unknown,basic.9y,unknown,yes,yes,cellular,sep,fri,3951,19,7,6,nonexistent,-1.0689329242814445,94.58345184521824,-43.71073994320486,0.7697980680449986,5195.8
1926,23,retired,unknown,university.degree,no,no,yes,cellular,nov,mon,2844,13,7,2,failure,-3.069005905368113,92.71031140462125,-47.24348516436255,3.8142448948067558,5076.2
1927,25,self-employed,single,basic.9y,yes,unknown,unknown,cellular,apr,thu,2547,35,14,2,success,-0.08378556619856425,92.76070756628447,-44.06202794244817,4.082231372269146,5076.2
1928,59,blue-collar,married,professional.course,yes,no,no,telephone,jul,tue,1741,19,2,6,success,-3.280690535971811,93.53326721726367,-50.029943033700256,4.849582115011062,5195.8
1929,75,admin.,unknown,basic.6y,unknown,yes,unknown,telephone,jun,wed,1597,27,13,2,success,-2.0168728034089716,92.68962291189304,-37.80003837227031,2.504260054822288,5195.8
1930,56,student,divorced,basic.9y,unknown,yes,unknown,cellular,may,tue,4209,38,9,0,success,-1.4154997537350806,94.25716187244947,-48.80015558201099,2.135685334935028,5191.0
1931,34,blue-collar,unknown,professional.course,unknown,yes,yes,telephone,oct,mon,4651,37,19,0,success,-1.9746474464083819,93.54520969484935,-30.988524428853026,3.127309629248013,5023.5
1932,67,services,divorced,illiterate,unknown,yes,no,cellular,jul,wed,608,26,13,3,failure,-2.401641032936891,93.4337969114736,-35.34227954107834,0.785404705823979,5023.5
1933,46,self-employed,married,basic.4y,no,no,no,cellular,jul,wed,927,37,16,5,nonexistent,-2.700679457700086,93.01741048039082,-46.74865695108733,1.220102116969569,5076.2
1934,79,management,single,illiterate,unknown,yes,unknown,telephone,nov,fri,2845,49,26,3,nonexistent,-0.4981206079398688,92.82405094252803,-41.28246088936566,4.021810865861332,5191.0
1935,79,retired,divorced,basic.6y,yes,unknown,no,cellular,oct,tue,3325,3,22,1,success,0.40465810499115884,93.1896461623559,-30.664544965786124,2.4485256717677006,5076.2
1936,66,management,married,high.school,yes,unknown,no,telephone,jul,thu,793,12,13,2,failure,-0.4494163281912775,93.05154330051012,-34.42661059013908,4.562238323421962,5099.1
1937,53,management,single,professional.course,unknown,yes,no,cellular,aug,tue,984,33,14,5,nonexistent,-1.033925526074035,93.13241173399346,-33.27682718590388,3.0910095126581805,5017.5
1938,44,management,single,basic.9y,no,no,no,telephone,apr,thu,1127,34,16,3,failure,-3.1946844887360735,93.59475213086611,-45.184499667486065,1.6924546096780917,5176.3
1939,71,technician,married,illiterate,yes,yes,yes,telephone,apr,wed,4787,25,17,1,success,0.5534621105779229,94.20572829406943,-46.75867010859536,0.9039713952031787,4963.6
1940,44,admin.,divorced,basic.6y,unknown,yes,unknown,cellular,oct,fri,3134,43,19,1,failure,0.9897233736796172,93.44191875095639,-46.538652586277365,4.4719359511027275,4991.6
1941,29,entrepreneur,unknown,high.school,no,yes,unknown,telephone,mar,tue,2321,14,10,6,nonexistent,0.431639411674968,92.52736859413484,-37.32839917136114,2.826139155150078,5176.3
1942,77,entrepreneur,unknown,basic.6y,unknown,no,no,cellular,nov,wed,3006,46,10,3,nonexistent,1.2922137855474376,93.8040717339052,-45.50771216175046,1.0861894981078224,5176.3
1943,70,blue-collar,divorced,professional.course,yes,yes,yes,telephone,apr,mon,975,20,3,5,success,-2.262835891989571,93.01632002519517,-38.621175440838385,4.711317964322929,5017.5
1944,60,entrepreneur,single,high.school,unknown,unknown,yes,cellular,may,mon,2734,11,15,5,failure,-2.9533153047798675,92.8090185822167,-45.01500337360126,3.545719224757396,5191.0
1945,78,unemployed,single,professional.course,no,unknown,yes,telephone,aug,fri,4725,49,25,3,failure,-2.65442986194068,92.73555322931783,-32.77984431847291,4.115786621010376,5195.8
1946,50,unemployed,single,professional.course,yes,yes,no,cellular,mar,thu,1456,18,0,5,failure,-1.6028753563733853,94.14970703660073,-41.98890347890543,1.9101292513400558,5195.8
1947,17,entrepreneur,divorced,basic.4y,unknown,unknown,unknown,cellular,jul,thu,3144,43,26,6,failure,-2.1416305629173404,93.1319913078347,-43.126957076347196,0.8640892025823641,5017.5
1948,53,technician,divorced,basic.9y,no,no,unknown,cellular,nov,tue,2922,2,0,0,failure,-2.458745606463759,93.09976957643971,-40.21979656567542,4.734252253168981,5076.2
1949,27,self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,wed,2786,35,26,1,failure,-2.394316578303843,93.12083018238782,-37.95940876866321,4.483171642986967,5017.5
1950,44,services,married,high.school,yes,yes,unknown,cellular,mar,fri,2860,7,21,6,failure,-0.7871493584378029,94.18129921038589,-31.031488879430974,4.492405377865065,5076.2
1951,33,services,married,basic.4y,yes,yes,no,cellular,jul,tue,1131,16,0,3,failure,-2.377936782042216,94.74066301162162,-50.78673060145562,2.716139944326883,5076.2
1952,72,admin.,married,professional.course,yes,no,no,telephone,apr,fri,534,15,9,6,failure,-0.877181071477994,94.4768359719891,-40.13402492373254,1.7039000372530282,5195.8
